433,110861,515,110935,-57
632,111018,672,111060,-36
1257,111148,1297,111187,-36
1092,164700,1130,164739,-33
1779,111604,1818,111641,-31
1090,25196,1135,25237,-29
1094,195437,1130,195471,-28
1434,111248,1469,111283,-27
1757,112700,1786,112729,-27
9605,103917,9635,103948,-27
1534,111321,1574,111354,-26
1592,47528,1622,47560,-26
7364,50087,7393,50116,-25
9310,112668,9343,112701,-25
10684,111614,10711,111641,-25
463,115227,492,115256,-24
679,148157,703,148181,-24
1099,23432,1135,23469,-24
7363,124969,7393,124999,-24
9532,103912,9565,103948,-24
10008,158472,10038,158500,-24
10387,24804,10414,24832,-24
10387,157369,10420,157405,-24
64,323,96,355,-23
680,45081,703,45104,-23
680,143466,707,143492,-23
680,147860,703,147883,-23
680,216374,707,216400,-23
676,161863,707,161893,-23
680,97111,707,97137,-23
680,147636,703,147659,-23
1104,219746,1136,219777,-23
1213,146922,1236,146945,-23
1213,158473,1236,158496,-23
1213,74993,1236,75016,-23
1589,141604,1620,141637,-23
3498,223245,3541,223283,-23
4934,112204,4964,112235,-23
5174,79214,5200,79240,-23
8261,208222,8292,208250,-23
10003,40833,10026,40856,-23
10003,154476,10026,154499,-23
10009,146922,10038,146949,-23
10009,74993,10038,75020,-23
10009,62102,10040,62131,-23
10393,97261,10419,97288,-23
371,110821,420,110862,-22
591,110995,616,111021,-22
680,197244,707,197271,-22
680,199293,703,199317,-22
680,13550,707,13577,-22
680,25215,703,25239,-22
680,38297,707,38324,-22
680,179834,706,179859,-22
680,193903,707,193930,-22
680,196553,707,196580,-22
680,209715,703,209739,-22
680,219669,703,219693,-22
680,219754,707,219781,-22
866,679,894,705,-22
1094,64323,1124,64351,-22
1107,209899,1136,209928,-22
1104,219661,1135,219691,-22
1114,184066,1144,184094,-22
1213,57650,1235,57672,-22
1213,62102,1235,62124,-22
1213,146056,1235,146078,-22
1213,57073,1235,57095,-22
4447,244227,4480,244260,-22
7368,10415,7393,10441,-22
7364,49856,7393,49885,-22
7883,210198,7918,210246,-22
9250,74874,9274,74898,-22
9253,194940,9281,194966,-22
9251,229502,9275,229525,-22
10009,150234,10032,150258,-22
10387,60827,10412,60855,-22
10390,147857,10414,147881,-22
10390,216371,10414,216395,-22
10393,156881,10416,156905,-22
