391,110836,687,111076,-163
1287,111159,1633,111383,-144
1120,98055,1253,98191,-62
1119,68249,1257,68373,-58
1112,198118,1275,198219,-56
1137,22446,1282,22626,-56
1094,156575,1294,156689,-54
1125,57536,1280,57680,-51
1137,74880,1265,75018,-51
1138,98592,1253,98725,-50
1138,163835,1253,163913,-50
1129,194884,1274,194998,-50
0,228,93,354,-49
1138,157645,1262,157873,-48
1138,147538,1266,147685,-48
1137,164603,1290,164760,-47
1138,140972,1262,141066,-47
1137,157078,1274,157203,-46
1119,185074,1265,185136,-45
1120,207768,1253,207818,-45
1120,20689,1262,20812,-45
1137,157351,1278,157408,-44
1138,197262,1275,197343,-44
1138,21059,1253,21186,-44
1138,156834,1275,156956,-43
1138,108085,1262,108179,-42
1138,193259,1253,193372,-42
1137,13552,1217,13727,-42
1137,59761,1257,59825,-41
1138,171202,1262,171264,-40
1138,64492,1253,64555,-40
1137,209163,1252,209228,-39
1138,97268,1253,97319,-38
1138,229520,1253,229561,-37
9406,148171,9481,148218,-36
1144,24819,1253,24899,-36
1138,143478,1253,143529,-35
1138,235974,1275,236038,-34
1813,111613,1849,111647,-34
10349,110912,10383,110946,-30
9758,103922,9789,103953,-29
5261,79218,5290,79251,-29
9403,188211,9433,188338,-29
9399,194880,9433,195024,-29
10167,57595,10199,57680,-28
10166,74928,10198,75018,-28
10168,59767,10200,59837,-28
1791,112708,1817,112734,-28
10161,68249,10193,68373,-28
1235,36505,1263,36624,-28
1137,184081,1217,184111,-28
1119,195455,1197,195489,-28
688,22487,722,22566,-28
696,161880,729,161912,-27
693,157131,722,157180,-27
688,157668,722,157834,-27
7488,50088,7514,50114,-27
8399,208240,8427,208265,-27
9404,229509,9434,229574,-27
10861,111623,10884,111646,-26
10557,157381,10582,157408,-26
9397,157700,9427,157866,-26
9394,195325,9434,195356,-26
476,115235,503,115262,-26
472,29982,502,30110,-26
0,179537,25,179591,-26
1126,96023,1198,96055,-26
10173,62103,10200,62128,-25
11669,208216,11700,208248,-25
10555,157693,10588,157767,-25
10173,194958,10200,195009,-25
10173,158485,10200,158510,-25
10172,146935,10199,146960,-25
1120,25201,1153,25232,-25
9397,193239,9427,193378,-25
7742,197296,7769,197354,-25
5062,245398,5091,245424,-25
1624,47530,1649,47554,-25
44,110917,66,110939,-25
10156,154477,10187,154509,-25
4524,244245,4555,244275,-24
1144,147392,1253,147417,-24
1144,147862,1253,147887,-24
1144,153929,1253,153954,-24
1144,216381,1253,216406,-24
1240,146935,1268,146960,-24
1240,158485,1268,158510,-24
1621,141616,1649,141645,-24
7489,49858,7515,49884,-24
1137,87489,1232,87512,-24
8393,8997,8420,9025,-24
9461,120869,9494,120896,-24
10167,22438,10193,22553,-24
10166,36561,10192,36704,-24
10564,64492,10593,64555,-24
10564,97268,10593,97319,-24
10565,197262,10594,197340,-24
10565,219770,10594,219805,-24
7746,36530,7769,36653,-24
1237,150247,1260,150276,-24
696,163836,721,163904,-24
696,196571,721,196595,-24
696,98592,721,98715,-24
687,74858,711,75008,-24
696,107743,721,107829,-24
696,143478,721,143502,-24
684,196996,715,197025,-24
696,197262,721,197286,-24
696,216391,721,216415,-24
695,20710,720,20744,-24
684,194935,721,195008,-24
696,13552,721,13576,-24
696,38298,721,38322,-24
696,97117,721,97141,-24
697,97268,722,97309,-24
697,108085,722,108130,-24
697,156892,722,156933,-24
697,179850,722,179874,-24
696,193921,721,193945,-24
696,219770,721,219794,-24
10161,207767,10187,207817,-23
9466,112679,9491,112703,-23
9407,48160,9434,48187,-23
9403,108075,9426,108140,-23
9404,74877,9427,74900,-23
9407,64492,9434,64539,-23
9404,143475,9434,143541,-23
10168,147528,10200,147651,-23
9397,98683,9427,98733,-23
10168,140978,10200,141053,-23
10554,196999,10582,197025,-23
10563,98592,10592,98705,-23
10563,143478,10592,143529,-23
10554,147573,10582,147664,-23
10564,156892,10593,156943,-23
10564,157138,10593,157189,-23
10564,171203,10593,171252,-23
10563,193260,10587,193315,-23
8405,137640,8427,137665,-23
10565,108085,10594,108172,-23
10564,163836,10593,163914,-23
10563,20710,10587,20765,-23
7738,194991,7765,195068,-23
1585,178106,1613,178129,-23
4052,78613,4080,78639,-23
0,2625,29,2745,-23
0,59266,29,59326,-23
0,66371,29,66433,-23
5252,121751,5281,121777,-23
0,141448,29,141499,-23
0,164162,29,164204,-23
0,229800,29,229850,-23
0,245034,29,245099,-23
0,247593,29,247658,-23
0,255563,29,255631,-23
0,131955,29,132004,-23
697,97895,722,97977,-23
697,59806,722,59838,-23
1120,219665,1168,219738,-23
1138,176341,1228,176364,-23
1138,30540,1165,30567,-23
1138,97118,1243,97142,-23
1137,161880,1242,161904,-23
1138,179850,1243,179874,-23
1235,196351,1263,196378,-23
691,199298,714,199330,-23
7747,22424,7774,22469,-22
8598,122782,8620,122807,-22
9394,57592,9422,57664,-22
9404,20614,9427,20682,-22
9404,171166,9427,171222,-22
9398,163819,9427,163894,-22
10558,188233,10579,188313,-22
10173,150246,10194,150267,-22
10168,171209,10199,171262,-22
10557,60829,10578,60852,-22
10565,119799,10589,119827,-22
6421,137873,6444,137925,-22
10162,20693,10188,20789,-22
5251,226324,5280,226353,-22
2906,93358,2938,93492,-22
3100,160876,3123,160904,-22
419,111126,444,111148,-22
1138,208410,1206,208434,-22
1192,161237,1253,161264,-22
1138,85397,1223,85422,-22
1138,105144,1253,105167,-22
1117,199299,1175,199330,-22
1166,26791,1258,26824,-22
1361,137139,1385,137166,-22
1473,135575,1496,135596,-22
1661,136559,1683,136585,-22
3560,230377,3588,230438,-22
3100,160517,3123,160545,-22
1137,197006,1227,197030,-22
8595,113801,8621,113830,-21
7495,124988,7515,125008,-21
7495,10419,7515,10440,-21
7750,68258,7770,68302,-21
7749,88099,7769,88121,-21
8016,72402,8043,72424,-21
8016,72779,8043,72801,-21
8016,72925,8043,72947,-21
8338,16937,8357,16960,-21
9396,201871,9421,201903,-21
10171,146069,10192,146089,-21
9407,246581,9434,246608,-21
9406,147538,9426,147590,-21
9406,158304,9426,158328,-21
9406,187538,9433,187561,-21
10167,40835,10187,40855,-21
4725,42386,4749,42408,-21
10173,57074,10194,57094,-21
10168,107804,10188,107840,-21
10173,158891,10200,158916,-21
10248,131328,10268,131348,-21
9394,36530,9422,36621,-21
4534,239289,4554,239308,-21
10173,5967,10194,5987,-21
3553,215658,3579,215693,-21
3558,246496,3579,246516,-21
183,225600,208,225627,-21
468,217946,495,217969,-21
683,68287,711,68359,-21
687,165229,711,165255,-21
686,36479,710,36528,-21
1129,23440,1152,23464,-21
1126,196794,1198,196824,-21
1138,188299,1168,188331,-21
1237,5967,1257,5987,-21
689,122569,719,122609,-21
1213,151073,1252,151095,-21
2906,207989,2933,208013,-21
1154,69576,1262,69603,-21
2170,251013,2190,251039,-21
1239,57075,1259,57095,-21
1239,146069,1259,146089,-21
2431,20195,2457,20215,-21
1226,154490,1255,154510,-21
1226,40836,1255,40856,-21
1138,158305,1158,158329,-21
1240,62103,1260,62123,-21
1236,248627,1255,248646,-20
3560,140791,3580,140837,-20
1236,110808,1255,110834,-20
1236,151378,1255,151404,-20
1369,245882,1389,245908,-20
1629,173192,1649,173212,-20
1665,206952,1684,206971,-20
2002,136181,2023,136201,-20
3465,145971,3491,145996,-20
3560,65846,3580,65871,-20
3560,227814,3580,227833,-20
5262,115367,5281,115386,-20
3560,243709,3580,243728,-20
3560,132294,3580,132314,-20
3558,223263,3579,223282,-20
4319,224680,4342,224703,-20
4719,43737,4738,43758,-20
4719,261091,4738,261112,-20
4788,262328,4812,262354,-20
5020,112215,5039,112234,-20
5262,94805,5281,94824,-20
1236,248380,1255,248399,-20
5262,124686,5281,124705,-20
5364,124264,5388,124290,-20
3560,241727,3580,241746,-20
1236,239929,1255,239948,-20
696,209923,715,209942,-20
697,23596,716,23615,-20
5510,228352,5531,228403,-20
697,25217,716,25236,-20
697,40841,716,40860,-20
697,60837,722,60858,-20
697,64492,716,64512,-20
697,85397,716,85416,-20
697,108496,716,108515,-20
697,108830,716,108849,-20
697,109498,716,109517,-20
697,119799,716,119818,-20
697,147649,716,147668,-20
697,148171,716,148190,-20
697,171202,716,171222,-20
697,176340,716,176359,-20
697,178959,722,178989,-20
697,209733,716,209752,-20
697,26538,722,26574,-20
696,24882,721,24913,-20
697,95351,722,95394,-20
696,162840,721,162861,-20
1119,64325,1147,64351,-20
1138,160518,1198,160537,-20
1138,160877,1198,160896,-20
1138,159171,1198,159191,-20
1234,238971,1253,238990,-20
1236,168075,1255,168096,-20
7244,77309,7266,77330,-20
10563,147872,10582,147891,-20
7750,57555,7770,57599,-20
10563,161880,10582,161899,-20
10563,179850,10582,179869,-20
10563,216391,10582,216410,-20
10565,22922,10584,22941,-20
10565,21173,10584,21193,-20
10565,196570,10584,196589,-20
10564,191936,10583,191964,-20
10565,23597,10584,23616,-20
10565,108496,10584,108515,-20
10565,108831,10584,108850,-20
10565,109157,10584,109176,-20
10565,109499,10584,109518,-20
10565,13552,10584,13571,-20
10565,22533,10584,22557,-20
10565,25217,10584,25236,-20
10565,70388,10589,70411,-20
10565,85397,10584,85416,-20
10565,164621,10584,164640,-20
10565,176341,10584,176360,-20
10565,193921,10584,193940,-20
10565,199311,10584,199330,-20
10565,209733,10584,209752,-20
10565,209923,10584,209942,-20
10565,239934,10589,239957,-20
696,22922,715,22941,-20
10563,148171,10582,148190,-20
7738,164591,7765,164620,-20
10563,97118,10582,97137,-20
10563,45081,10582,45100,-20
8026,31395,8049,31420,-20
8404,82024,8426,82043,-20
9397,164646,9422,164745,-20
9397,11101,9422,11124,-20
9396,11809,9421,11832,-20
9407,97895,9427,97959,-20
9396,156580,9421,156603,-20
9396,219467,9421,219490,-20
9407,151078,9427,151101,-20
9406,119799,9433,119827,-20
9406,70388,9431,70411,-20
